"2023-11-26 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-25 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-24 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-23 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-22 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-21 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-20 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-19 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-18 00:00:00",1,15.00,0.00,0.00,15.00,0.00,0.00,15.00
"2023-11-17 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-16 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-15 00:00:00",2,2.46,0.00,0.00,2.46,0.00,0.00,2.46
"2023-11-14 00:00:00",2,16.23,0.00,0.00,16.23,0.00,0.00,16.23
"2023-11-13 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-12 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-11 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-10 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-09 00:00:00",4,46.23,0.00,15.00,31.23,0.00,0.00,31.23
"2023-11-08 00:00:00",3,45.00,0.00,0.00,45.00,0.00,0.00,45.00
"2023-11-07 00:00:00",1,15.00,0.00,0.00,15.00,0.00,0.00,15.00
"2023-11-06 00:00:00",2,30.00,0.00,0.00,30.00,0.00,0.00,30.00
"2023-11-05 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-04 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-03 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-02 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2023-11-01 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
